address,category,date,title
台北市大安區建國南路一段177號,Learning,2016/06/22 19:00,第2次LoRa開發應用Workshop
台北市大安區安和路二段211號,Learning,2016/06/30 19:15,百老匯不老晦！Broadway is not in a boring way!
台北市復興南路一段107巷5弄18號,Entertainment,2016/06/24 20:00,尋 Find
台北市大安區光復南路102號7樓 (國父紀念館站1號,Learning,2016/06/30 19:20,ProductTank Taipei #3
台北市菸廠路88號,Learning,2016/06/27 19:00,【富邦講堂．設計系列】《The Food Project—2016臺北世界設計之都特別企劃》
台北市信義區松仁路89號,Learning,2016/06/30 19:00,【了解中國資本市場的捷徑】-鉅亨網陸股免費講座
台北市忠孝東路四段200號號,Sports,2016/06/21 21:00,【6/21場次】金曲獎暖身飛輪派對！一起動音樂！
台北市內湖區瑞光路408號,Gathering,2016/07/09 10:00,Cat System Workshop #7 Skymizer intelligent compiler
台北市忠孝東路三段 248 巷 65 號,Gathering,2016/06/21 19:30,Test Corner  #4
台北市大安區復興南路一段293號,Learning,2016/06/24 19:00,金萱回饋：免費字體講座 (6/24)
台北市大安區復興南路一段293號,Gathering,2016/06/23 19:00,Raspberry Pi社群聚會 #14
台北市萬華區武昌街二段122-1號,Learning,2016/06/23 19:00,Wikiwomen Taiwan「薇姬的房間」六月第16次聚會
臺北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/22 10:00,緋紅樂團/Same but Different
台北市中正區八德路一段1號,Entertainment,2016/06/23 20:00,6/23 台北場_滅火器 - 早安台灣 島嶼巡迴
台北市中山區敬業四路168號) / 台北市中山區敬業四路168號,Learning,2016/06/22 15:00,U2VL助力ERP 效能優化【台北場】
台北市中山區玉門街1號,Entertainment,2016/06/21 19:30,THE PEEK-A-BOO~Great Designers 
台北市大同區承德路三段232號,Gathering,2016/06/26 14:00,【好哲凳沙龍】哲學論文嘴砲王——一句話講完你的哲學論文
台北市中正區八德路一段1號,Entertainment,2016/06/22 21:00,6/22 台北場_滅火器 - 早安台灣 島嶼巡迴
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/26 21:00,指南星 / 甘苦人
台北市信義區松壽路12號,Entertainment,2016/06/26 19:00,2016 MTV最強音演唱會 第三站 最強新勢力
台北市中山區新生北路三段52號,Gathering,2016/06/25 13:00,2016台北TRPG推廣會 六月場
台北市大安區和平東路一段 129 號,Uncategorized,2016/06/25 14:00,【Sumplus文化創新講座】勇氣 x 貢獻 你看見世界 世界看見你
台北市內湖區民權東路六段161號,Learning,2016/06/26 09:00,2016年度安寧緩和學術研討會
台北市羅斯福路四段92號,Entertainment,2016/06/26 13:30,2016第七屆數位藝術表演獎 決選實地演出
台北市民權西路20號,Learning,2016/06/25 14:00,有美家初行者NO.8
台北市大安區敦化南路二段2號,Learning,2016/06/25 14:00,TWJUG 2016 六月份聚會
台北市敦化南路2段198號,Learning,2016/06/25 13:30,[UiGathering 201606 活動] 豈止使用者
台北市西寧南路177 號,Entertainment,2016/06/25 14:00,《流動flow》
台北市大安區敦化南路二段 216 號,Uncategorized,2016/06/25 14:00,2016 六月份 SA@Taipei   6/25(六)
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/25 21:00,廢結合CrapUnited / 眠腦Sleeping Brain
台北市中正區思源街一號,Entertainment,2016/06/25 23:00,PIPE Presents “LUR”Summer tour 2016最終站
台北市中正區杭州南路一段147號,Entertainment,2016/06/25 20:00,6/25 台北場_滅火器 - 早安台灣 島嶼巡迴
台北市中山區松江路156巷9號,Uncategorized,2016/06/25 14:00,1111婚戀網❤ 625 反骨貓-約會聊天技巧-用精彩故事吸引他/她講座
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/04 20:30,Funky Brothers 放客兄弟 / Dizparity X Barkher - 吠人
台北市中正區羅斯福路一段1-2號,Entertainment,2016/06/29 09:00, ▨ AutoFocus自動對焦 ▨ 灰矮星 / Super Napkin / DYGL
台北市八德路四段123號,Learning,2016/06/25 19:00,"學移動電商,賺進人生另一桶金！"
台北市松山區八德路四段123號,Learning,2016/06/29 19:30,傳統媒體會被社群媒體淹死，還是因此重生？
台北市基隆路二段117號,Learning,2016/06/29 19:30,電動車+物聯網=車聯網
台北市菸廠路88號,Learning,2016/06/29 19:00,"【富邦講堂】""單位展-This much, That much, How much?"" 的企劃力Ⅰ：談展覽與商店規劃／山田遊、前村達也"
台北市八德路四段123號3樓 (捷運南京三民站二號,Learning,2016/06/29 19:30,數位影音流量策略 行銷操作致勝實戰／精彩玩拍 Play大數據
"台北市大安區 / 台北市大安區信義路三段147巷11弄6-1號(近捷運大安站,淡水信義線1號",Learning,2016/06/29 19:30,大數據應用”Big Data +”沙龍_第五場 : 6/29(三)
台北市信義區松壽路12號,Entertainment,2016/06/25 19:00,＂塔雅＂無形幻影世界巡迴台北夢幻夜
台北市忠孝東路四段200號號,Sports,2016/06/28 19:30,【6/28場次】金曲獎暖身飛輪派對！一起動音樂！
台北市大同區長安西路 150 號,Uncategorized,2016/06/28 19:00,Rails Girls Weekly - 初探前端網頁技術 JavaScript 3/3
台北市中山區吉林路26巷26號,Uncategorized,2016/06/25 10:00,【行銷文案訓練班】練好文案創造力，寫出你的商品力！
台北市八德路一段1號,Entertainment,2016/06/28 20:00,無線電站 The Radio Dept. Live in Taipei 2016
台北市大安區延吉街153之10號,Learning,2016/06/25 10:30,2016.06.25 講沖煮-【手作奶泡拉花】- 俏皮圖案背後的嚴謹科學
臺北市大安區基隆路四段43號,Learning,2016/06/25 10:00,將程式融入你的日常生活，一塊Arduino讓生活更精彩!
台北市中正區杭州南路一段147號,Entertainment,2016/06/26 16:00,6/24 台北場_滅火器 - 早安台灣 島嶼巡迴
台北市大同區太原路97巷13號,Learning,2016/07/01 19:30,字戀小聚 Pro#29 別讓字體教育神隱了！
台北市中正區思源路1號,Entertainment,2016/07/01 21:30,Lu1『成長之詩』2016台北站
台北市文山區木柵路 一段231巷34號,Uncategorized,2016/06/25 09:00,暑期國一先修班
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/10/01 16:30,董舜文 & Friends
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/25 07:00,ALN
台北市中山南路1號,Uncategorized,2016/07/01 09:30,測試用表單～for安璐
台北市中正區貴陽街一段56號,Uncategorized,2016/07/11 20:30,跨境電商實務與發展研討會
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/03 10:30,郭明龍 / 巴奈
台北市內湖區洲子街79-1號,Learning,2016/07/03 13:00,戰勝理財機器人的威脅 成為IFA的必備訓練
台北市八德路一段 94 號,Uncategorized,2016/08/07 18:00,g0v 第貳次基礎建設黑客松 - 7/3
台北市中正區衡陽路51號,Learning,2016/06/28 19:00,【聽得懂的】房屋租賃介紹
台北市中正區館前路49號,Learning,2016/07/03 14:00,利用12個故事角色形象 打造有型品牌
台北市大安區復興南路2段237號,Exhibition,2016/06/13 19:00,英國、美國、澳洲-海外投資說明會-菲爾資產
台北市中正區中山南路11號,Learning,2016/06/19 18:30,華碩筆記型電腦體驗會【台北】
台北市信義路5段7號,Learning,2016/06/15 14:00,「女力崛起! 兩性新關係，職場零距離」沙龍座談會
臺北市中正區博愛路60號,Learning,2016/06/15 19:00,全端FullStack教學/前端教學/基礎靜態網站架設
臺北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/03 21:00,"Our Piano Trio, Our Music !"
臺北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/13 18:00,陳柏融 feat 鼓浪擊樂團/克里夫 Cliff
台北市八德路一段 94 號,Uncategorized,2016/06/18 00:00,g0v 第壹次基礎建設黑客松 - 6/12 
台北市北投區石牌路二段322號,Learning,2016/06/04 08:00,105年度 台灣骨科創傷醫學會年會暨學術研討會
台北市中山區長安東路一段61-1號,Learning,2016/06/22 21:30,【台大腦.研究所】體驗講座
台北市南港區研究院路二段 128 號,Gathering,2016/06/03 14:10,PyCon TW 2016 Tutorial - Creating python app with MySQL Router and MySQL Group Replication
台北市信義區光復南路 133 號,Gathering,2016/05/30 19:30,【現代消費生活神殿】菊元百貨的建築空間特色
台北市中山區中山北路三段40號,Uncategorized,2016/06/12 19:00,6/12 程式學習 X 矽谷教育 Make School CEO 座談會 
臺北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/06 23:50,女力崛起《看花EP》妮可醬樂團 發片專場演唱會
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/02 13:30,比茲卡西 BIZcashi / Looking Grace 看啊！葛瑞絲
台北市士林區文林路342號,Learning,2016/05/30 18:00,意 聲動。體驗課程
台北市南港區研究院路二段 128 號,Gathering,2016/06/03 09:00,PyCon Taiwan 2016 Registration [Regular] / 一般票活動報名
台北市長春路137巷3號,Gathering,2016/05/29 14:00,獨立遊戲開發者分享會160529
台北市大同區承德路三段232號,Gathering,2016/05/29 14:00,【好哲凳沙龍】女總統都上台了，女哲學家在哪裡？
台北市大同區南京西路18巷8-2號,Learning,2016/05/31 13:30,[BELP] 主題講座 #25 - resume hack: 面試官在想什麼
台北市中山區龍江路76巷1號,Learning,2016/05/29 13:30,精進我的視覺力！硬派的視覺化研究分享講座 3
台北市中正區思源街一號,Entertainment,2016/07/03 14:00,女子偶像音樂祭 Vol.8
臺北市中正區仁愛路一段17號,Entertainment,2016/05/29 18:00,【晚場】三森鈴子 In Taiwan 海外首次見面會
臺北市林森南路33號,Uncategorized,2016/06/02 19:00,臨床試驗和你想的不一樣--一窺 CRA與CDA工作實務
台北市大安區羅斯福路四段1號,Gathering,2016/05/29 18:30,SITCON × NTUOSC 臺北定期聚 #29
臺北市大安區和平東路2段134號,Uncategorized,2016/06/02 19:00,創業系列講座 │ 創業好財富- 創業財務規劃技巧
台北市中山區南京東路二段146號2樓 / 台北市中山區南京東路二段146號,Outdoors,2016/05/29 17:30,程式設計研究社之社團學期聚餐
臺北市中正區羅斯福路三段244巷2號,Uncategorized,2016/05/29 21:00,百合花 「繼續怨妒吧！」2016最終場演唱會
臺北市基隆路四段43號,Learning,2016/06/02 19:00,教育部資通訊軟體創新人才推升計畫資訊安全推廣分項與雲端運算跨校資源中心─InfoSec x Cloud x Future「資安暨雲端之未來創新應用服務」實務研討會
臺北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/05 16:30,Tahai x Ljegai x Leo 「少年叔叔」/ 吳忠明 feat. 街友們 「在街上做什麼」
台北市南港區研究院路二段 128 號,Gathering,2016/06/03 08:20,PyCon Taiwan 2016 Registration [Discount] / 個人優惠票活動報名
臺北市林森南路33號,Uncategorized,2016/06/02 19:30,臨床試驗和你想的一樣嗎?一窺 CRA與CDA工作實務
台北市信義區吳興街250號,Learning,2016/05/31 18:30,【北醫企研年度鉅獻】與副總有約 — 頂尖MBA價值 & 邁向財星500大
臺北市林森南路33號,Uncategorized,2016/06/25 21:30,臨床試驗和你想的不一樣--一窺 CRA與CDA工作實務
台北市長安東路一段61-1號,Learning,2016/06/02 21:00,NLP催眠式溝通銷售
台北市大安區和平東路一段162號,Learning,2016/06/01 11:50,【專題演講】若林正丈主講：台灣歷史的接力賽？－可視化、國家基盤權力、國民國家的形成－
臺北市大安區和平東路2段134號,Learning,2016/05/31 14:00,創業CAFÉ講座-從藝文小店走向甜點品牌
台北市中正區思源街一號,Entertainment,2016/06/11 18:00,KEEPIN`OLDSCHOOL 繼續老學校Vol.1 80's搖滾客端午派對
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/09 14:30,「風光明媚的路上」Theseus 忒修斯/徐行 crusing
台北市南港區研究院路二段 128 號,Gathering,2016/06/03 09:00,PyCon Taiwan 2016 Registration [Invitation] / 邀請票活動報名
台北市內湖區成功路四段168號B2。電話(02)879-13579 (捷運文湖線：至內湖站1號出口→右轉步行一分鐘即達(七海酒樓旁)。) / 台北市內湖區成功路四段168號,Uncategorized,2016/06/01 18:00,免費領取三水六浴體驗卷
台北市中正區重慶南路一段121號3樓之5(※ 捷運台大醫院站1號,Learning,2016/06/08 21:00,【澄意講堂】20160608 (三)  觀點表達力-勇敢、清楚的表達個人觀點 
台北市南港區研究院路二段 128 號,Gathering,2016/06/05 18:00,PyCon Taiwan 2016 Registration [Student] / 學生優惠票活動報名
台北市中山區長安東路一段61-1號,Learning,2016/06/05 15:30,【魔法數字學】- 用數字打造 勝利人生
台北市中正區八德路一段一號,Entertainment,2016/06/05 20:00,SNARKY PUPPY WORLD TOUR 2016 TAIPEI
臺北市大安區和平東路2段134號,Learning,2016/06/03 13:30,創業CAFÉ講座- 鐵花村│音樂聚落‧慢市集│ 台東音樂人與藝術家共同打造的音樂聚落
台北市中山區長安東路一段61-1號,Learning,2016/06/05 15:30,【黃金腦.三角系統】講座
台北市信義區基隆路二段189號14樓之10 / 台北市信義區基隆路二段189號,Learning,2016/06/01 19:00,【達暉資訊】前端魔法師六月份小聚來囉～
台北市南港區研究院路二段 128 號,Gathering,2016/06/03 09:00,PyCon Taiwan 2016 Registration [Speaker] / 講者票活動報名
台北市中正區思源街一號,Entertainment,2016/06/05 19:00,根管治療之水岸異域
台北市中山區長安東路一段61-1號,Uncategorized,2016/06/22 21:30,【魔法數字講堂】(生命靈數＋數字易經 突破性發明)
臺北市信義區松仁路38號,Uncategorized,2016/06/30 16:00,2016兩岸新金融與風險管理新思維研討會
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/04 21:00,Monkey Pilot 猴子飛行員 2016 FLYING TOUR
台北市大安區復興南路2段237號,Exhibition,2016/06/13 14:00,6/17英國、6/25美國、6/30澳洲-海外投資說明會-菲爾資產
台北市大安區復興南路2段237號,Exhibition,2016/06/30 16:00,2016/6月-英、美、澳-海外投資說明會-菲爾資產
臺北市中正區仁愛路一段17號,Entertainment,2016/06/11 18:00,楠田亞衣奈 1st Live Tour「Next Brilliant Wave」in Taiwan
台北市信義區松壽路12號,Entertainment,2016/06/04 19:30,準時相約 26時代 李準亞洲巡迴見面會 台北站
台北市信義區松壽路12號,Entertainment,2016/06/11 19:00,SCANDAL TOUR 2016「YELLOW」IN TAIPEI
臺北市羅斯福路三段277號,Learning,2016/06/13 08:30,【奉元講座】6/12 (日) 下午二至四時 呂世浩學長：中國歷史上的三次巨變
台北市中正區思源街一號,Entertainment,2016/06/11 20:00,《海島聲事》勞動服務 首張專輯全台巡迴-台北場
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/11 21:00,West Coast Experience Jazz Quartet
臺北市大安區和平東路2段134號,Uncategorized,2016/06/01 13:30,創業系列講座 │ 數位行銷新觀點 ─ 電子商務不是電子化型錄
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/10 20:30,『張文光鼓動樂團』x『我是鼓手 - 青春不留白』 Durmmer Party 之夜
台北市文山區羅斯福路四段200號,Entertainment,2016/06/10 20:00,"The fin. ""Through The Deep Tour"""
台北市內湖區堤頂大道二段187號1樓國際會議廳 / 台北市內湖區堤頂大道二段187號,Learning,2016/06/03 13:30,GCPUG Taiwan Meetup #16
台北市松山區南京東路4段2號,Entertainment,2016/06/11 19:30,張洪量 你知道我在等你嗎 2016台北小巨蛋演唱會
台北市大安區仁愛路四段345巷4弄45號,Uncategorized,2016/06/18 16:30,1111婚戀網♥6/18乾杯居酒屋聯誼  夏日最嗨！
台北市信義區菸廠路88號,Entertainment,2016/06/10 19:30,霍巴特海洋2016台北演唱會
台北市羅斯福路四段200號,Entertainment,2016/06/18 23:50,6/18 SPANK : Oliver Hafenbauer
台北市菸廠路88號,Learning,2016/06/18 14:00,【富邦講堂】與大共舞——小出版的創造性價值／葉美瑤
台北市中山區伊通街66巷17號,Learning,2016/06/18 19:00,6月哲學普及小聚：哲學系的未來（if any）
台北市松山區南京東路三段337號,Networking,2016/06/07 12:00,1111婚戀網 ❤ 六人約會 下班後老派慢活微約會
臺北市中山區龍江路37巷9號,Exhibition,2016/06/18 14:00,FIFI 的印刷跳蚤市場２
臺北市中正區仁愛路一段17號,Entertainment,2016/06/11 13:30,楠田亞衣奈 2nd Taiwan Fan Meeting
台北市文山區指南路二段64號,Gathering,2016/06/06 18:00,PyCon Taiwan 2016 PyDay
台北市信義區光復南路 133 號,Gathering,2016/06/13 14:00,【書沙龍：文學與音樂vol.3】寂寞音樂考
台北市大安區羅斯福路四段85號,Uncategorized,2016/06/19 09:30,Deliver Project on Time 敏捷專案管理實務 by Xdite ( 2016 夏季班）
台北市信義區光復南路 133 號,Gathering,2016/09/30 20:30,【書沙龍：設計與閱讀vol.3】愛不釋手的舊書
台北市大安區復興南路一段293號,Uncategorized,2016/06/11 10:00,PyCon Taiwan 2016 Sprint
台北市中正區鎮江街1巷3號,Learning,2016/06/07 18:30,元心創意YSC |韓國達人帶路-旅遊初階會話：自助探索韓流潮（6月開課）
台北市松山區復興北路99號,Uncategorized,2016/06/07 11:10,電商實戰  領頭羊首部曲
台北市內湖區瑞光路298號,Uncategorized,2016/06/14 19:00,見微知「柱」- 你不知道的脊椎大小事
台北市松高路11 號,Uncategorized,2016/06/13 19:30,2016 邁可森《琴音狂想》見面會
台北市敦化南路二段216號,Uncategorized,2016/06/15 19:30,如何建構前端工程師技能樹
台北市松山區復興北路99號,Learning,2016/06/13 19:30,這個東西比錢貴—健康財富大家抱
台北市大同區赤峰街53巷14號,Learning,2016/06/14 19:00,CSS3 「繪」圖煉成之超進階班 - 台北場
台北市大同區長安西路 150 號,Uncategorized,2016/06/14 19:30,Rails Girls Weekly - 初探前端網頁技術 JavaScript 1/3
台北市信義區吳興街250號,Uncategorized,2016/06/15 00:00,"2016/06 愛彌兒生之光寶寶游泳課程  ""信義北醫班"" "
台北市中正區臨沂街1號,Uncategorized,2016/06/16 22:00,Types and Programming Language 台北第一次線下讀書會
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/06/15 21:00,Jellybean/駭嗑樂團 Hacker band
台北市內湖區成功路4段168號,Uncategorized,2016/06/15 20:10,八髎美沐優惠活動
台北市中山區長安東路一段61-1號,Learning,2016/06/19 13:00,【塔羅牌感應力講座】
台北市松山區八德路四段123號,Learning,2016/08/10 23:50,中國的數位行銷這樣幹 - 北京廣告扛霸子 血淚分享
台北市大同區長安西路 150 號,Uncategorized,2016/09/25 16:00,Elixir 台灣 第4次 Meetup！
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/20 19:00,遊樂 Amuse / The GateS
台北市信義區信義路五段1號,Entertainment,2016/08/07 00:00,邁可森《琴音狂想》鋼琴音樂會
台北市內湖區內湖路一段516號,Learning,2016/06/16 18:00,【實踐家北中南免費講座】 大數據BIG DATA--大數據是什麼?! 和您行業有什麼關聯?!您又如何運用大數據為您賺錢?! 實踐家來告訴您!!
台北市信義區松壽路12號,Entertainment,2016/06/17 20:00,林芯儀 x 葉秉桓【好好聽音樂會】
台北市大安區安和路一段65號,Entertainment,2016/06/17 21:00,蘇瓦那與CMO樂團 自由的旅程 回來了
台北市大安區忠孝東路4段170巷6弄1-1號,Networking,2016/06/19 20:30,Happy Hour - Õ La La Vie X AFT 台法交流之夜
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/18 08:30,「師大人」師大流行音樂研究所成發音樂會
台北市萬華區昆明街76號,Entertainment,2016/06/18 13:00,Q'ulle asia tour 2016 ”other side of HOPE” in Taiwan
台北市衡陽路51號,Learning,2016/06/16 19:30,【電影講座】職場「析」影力─提升職場軟實力
台北市八德路一段一號,Entertainment,2016/06/16 20:00,Blessthefall Live in Taipei 2016
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/24 23:50,荻生爵士大樂團音樂會
台北市松山區八德路四段 123 號,Learning,2016/06/16 19:00,決定商品力的關鍵技術：定價策略實戰班
台北市南港區研究院路 2 段 128 號,Uncategorized,2016/06/17 09:00, JCConf Taiwan 2016 Call for Proposals
台北市大同區南京西路18巷8-2號,Learning,2016/06/20 19:30,[BELP] 漫談小聚 #34 - 從 Oracle v. Google 及近期訴訟看開源應用的未來發展
台北市文山區羅斯福路四段200號,Entertainment,2016/06/16 21:00,"yndi halda ""Under Summer"" tour 2016"
台北市中正區延平南路12號,Gathering,2016/06/16 20:00,C.C. Agile#46 - Cupos圖像思考，讓溝通更有效率
台北市中正區中山南路11號,Learning,2016/06/19 13:00,台灣。輕。旅行！3C 旅遊打卡GO！【台北】
台北市忠孝東路四段200號號,Sports,2016/06/20 19:30,【6/20場次】金曲獎暖身飛輪派對！一起動音樂！
台北市民權西路20號,Learning,2016/06/19 14:00,有美家說書會
台北市中正區衡陽路51號,Learning,2016/06/21 19:00,【聽得懂的】預售屋買賣注意事項
台北市衡陽路51號,Learning,2016/06/21 13:30,保險業務員專屬顧問式增員法(台北2班)
台北市松山區復興北路15號,Gathering,2016/06/19 14:00,不思議な絵本ポケット：兩個繪本迷女生的收藏口袋
台北市光復南路102號,Gathering,2016/06/16 19:00,Cocoaheads Taipei 2016 六月份聚會 
台北市衡陽路51號,Learning,2016/06/19 14:00,【哇！不會吧！】陳幼芳新書演講會
台北市敦化南路一段339號11樓 / 台北市敦化南路一段339號,Learning,2016/06/18 13:30,台北［贏在借力成功學］
台北市羅斯福路4段85號,Learning,2016/06/19 14:00,LiK: MeetUp 美術分享會 2016  6月場 
台北市中山南路20號,Networking,2016/06/19 14:00,2016--認識❤朋友--書院同學小聚
台北市中山區長安東路一段61-1號,Learning,2016/05/28 13:30,【魔法數字講堂】(生命靈數＋數字易經 突破性發明)
台北市中正區衡陽路51號,Learning,2016/05/27 19:30,終極法拍購屋技巧
台北市博愛路52號,Learning,2016/05/24 19:00,[2016/05/24開課!]《人際回應力-看懂情緒，輕鬆對談》~(第9期)
台北市信義區松高路18號,Learning,2016/05/26 19:30,2016兩岸新金融與風險管理新思維研討會
台北市中正區衡陽路51號,Learning,2016/05/28 13:30,學有錢人這樣做，讓銀行從你的債主變金主
台北市中正區思源街一號,Entertainment,2016/05/29 16:00,Koeju Sessions at PIPE Vol.1
台北市中正區衡陽路51號,Learning,2016/05/21 13:30,創造出具有強大吸睛與影響的【設計空間】！
台北市大安區忠孝東路4段107號9樓之1 / 台北市大安區忠孝東路4段107號,Learning,2016/05/27 18:30,免費講座-創意靈感設計技巧大公開
台北市士林區士商路189號,Exhibition,2016/05/28 09:00,『NASA－一場人類冒險』特展 台灣站 太空科技．盡在眼前
台北市中正區青島西路7號,Learning,2016/05/24 19:00,FB小編經營實作班－打造超人氣社群的經營技巧大公開
台北市光復南路 102 號 3 樓，近國父紀念館捷運站 5 號出口) / 台北市光復南路 102 號,Learning,2016/05/27 19:00,IOT 不只是口號》軟硬整合台灣新出路，新舊共享催生未來產業
臺北市中正區羅斯福路三段244巷2號,Uncategorized,2016/05/21 09:00,宋楚琳520我愛你生日趴
台北市大安區延吉街153之10號,Learning,2016/06/25 15:30,2016.05~06月10:30-12:30 講風味 -【舌尖上的旅行】-  咖啡師與咖啡的愛戀
台北市大安區金華街199巷5號,Learning,2016/05/21 14:00,木刻思｜Python Text Mining 101 (201606) 課程說明會
台北市大安區延吉街153之10號,Learning,2016/05/21 14:00,2016.05~06月14:00-16:00 講沖煮 -【手沖人生的禪意】-  知易行難的手工濾沖
臺北市羅斯福路一號,Uncategorized,2016/05/22 09:00,臺大開源社第零次黑客松
台北市南港區研究院路二段 128 號,Learning,2016/05/21 10:00,一天搞懂深度學習
台北市信義區光復南路 133 號,Gathering,2016/05/27 19:00,【旅行與讀書】島旅的緣分
台北市中正區思源街一號,Entertainment,2016/05/22 13:00,小健人粉絲17歡唱生日會
台北市信義區松壽路22號,Entertainment,2016/05/22 13:00,℃-ute Cutie Circuit~Let's go to Taipei!~
台北市中正區八德路一段一號,Learning,2016/05/21 14:00,《2016 華山文創新秀畢業季》5/21（六）文創論壇：「給下一波年青新浪潮的備忘錄」
台北市羅斯福路四段200號,Entertainment,2016/05/21 14:30,CONNECT SERIES in TAIPEI
台北市中正區博愛路52號,Uncategorized,2016/05/28 10:00,《愛情配方》陪你好好愛，愛下去~親密關係工作坊~
台北市中正區思源街一號,Entertainment,2016/05/21 18:00,TAKE HAND＿＿饒舌樂團演唱會 
台北市羅斯福路四段200號,Entertainment,2016/05/21 23:59,DEEP FRIED HOUSE 15 : MR HO
臺北市松山區南京東路4段2號,Entertainment,2016/05/21 19:30,動力火車『下一站』世界巡迴演唱會-2016台北旗艦場
臺北市中正區羅斯福路三段244巷2號,Uncategorized,2016/05/21 21:00,Balai 巴賴 /王榆鈞
台北市中山區玉門街1號,Uncategorized,2016/06/18 12:30,2016《孩想擁抱》第四屆「和幸福作伴」愛心園遊會
台北市中山區伊通街66巷17號,Gathering,2016/05/22 20:00,路老闆日本旅遊不私藏講座
台北市敦化北路303號3樓之一 / 台北市敦化北路303號,Learning,2016/05/23 16:00,台北［贏在借力成功學］
台北市重慶南路一段66號,Learning,2016/05/23 12:30,免費講座-超寫實遊戲3D角色製作ZBrush祕技
臺北市中正區羅斯福路三段244巷2號,Entertainment,2016/05/23 09:00,黑白銅 / 打翻悍將
台北市敦化北路303號3樓之一 / 台北市敦化北路303號,Learning,2016/05/23 14:00,台北《生活圈代操服務》
台北市內湖區文德路210巷8號1F /  台北市內湖區文德路210巷8號,Uncategorized,2016/05/21 13:30,【 Makee.io 造物學堂 】命運的輪盤 
台北市和平東路一段129號,Uncategorized,2016/05/22 09:00,台灣生涯發展與諮詢學會2016年會
台北市中山區明水路569號,Entertainment,2016/05/21 16:00,W.N.A 2016台灣粉絲見面會
台北市中正區八德路一段1號,Learning,2016/05/21 19:30,《華山1914 X 好氏研究室》5/21（六）秋刀魚 x 男子休日委員會【探索京都 休日之外的奇異生活】 
台北市文山區景中街36號,Learning,2016/05/28 11:00,2016高校朝日食堂--給準高一生的講座
台北市復興北路99號14F (南京東路捷運站)  /  台北市復興北路99號,Learning,2016/05/25 16:00,多媒體講座：左右腦設計大革命(免費報名)
台北市重慶南路一段66號,Learning,2016/05/25 19:00,免費講座-打造字形設計實戰力
台北市信義區松高路18號,Learning,2016/05/26 19:30,2016兩岸新金融與風險管理新思維研討會
台北市南京西路288號,Learning,2016/05/25 19:00,小花老師~見面讀書會~台北
臺北市中正區羅斯福路三段244巷2號,Uncategorized,2016/05/27 08:50,劉雲平「指板上的旅程」音樂會/欽聖 ChinSheng「行樂千山」
臺北市松山區南京東路4段2號,Entertainment,2016/05/21 19:30,【KKBOX白金會員專區】動力火車 下一站 世界巡迴演唱會 2016台北旗艦場
台北市復興北路99號14F (南京復興捷運站) / 台北市復興北路99號,Learning,2016/05/24 19:00,專案經理人講堂：PMP國際管理力
台北市新生南路三段30號） / 台北市新生南路三段30號,Learning,2016/05/26 09:30,贏在[指尖]服務力─2016天下金牌服務業論壇
臺北市中正區羅斯福路三段244巷2號,Entertainment,2016/05/24 21:00,阿賣與他的好朋友們
台北市中山區長安東路一段61-1號,Learning,2016/05/26 19:30,【黃金大腦三角系統】講座
台北市內湖區瑞光路408號,Gathering,2016/05/24 19:30,Cat System Workshop #6 Parallelize deep learning on GPUs
台北市吳興街250號,Uncategorized,2016/05/27 10:40,愛彌兒生之光 孕婦水中瑜珈 - 推廣期間僅需支付場地費用
台北市青年發展處3F演藝廳 / 台北市仁愛路一段17號,Learning,2016/05/26 14:00,台北市高中非學校型態實驗教育分享會
台北市中正區思源街一號,Entertainment,2016/05/27 19:30,PIPE Friday Night Live－David Jam，The ROXY，Real Good
台北市敦化南路二段216號,Uncategorized,2016/05/25 09:30,NetIQ Sentinel for Log Management 一天教育訓練(5月25日)
台北市復興南路一段107巷5弄18號,Entertainment,2016/05/27 20:00,Savulu & Laway
台北市中正區延平南路12號,Gathering,2016/05/28 18:00,C.C. Agile#45 - 用模式語言解決設計問題
台北市中正區八德路一段 94 號,Learning,2016/05/28 14:00,好孩子的第一次挑戰 WebVR 就快快樂樂上手課程
台北市菸廠路88號,Learning,2016/05/28 14:00,【富邦講堂】打開新想像───建立給下一個新世代的新媒體／張鐵志
