鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
信義區,房地(土地+建物),臺北市信義區基隆路一段35巷7弄1~30號,14.83,住,,,1051218,土地1建物1車位0,二層，電梯樓梯間,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,841026.0,55.99,2,2,1,有,無,9500000,169673.0,,0.0,0,含增建或未登記建物。,RPTNMLPJJHMFFDA67CA,121.5705192,25.0480616
中正區,房地(土地+建物),臺北市中正區和平西路二段16巷1~30號,23.15,住,,,1051220,土地1建物1車位0,二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,620503.0,67.4,2,1,1,有,有,15580000,231157.0,,0.0,0,,RPVNMLRKJHMFFAA87CA,121.5136406,25.0278432
文山區,房地(土地+建物),臺北市文山區興隆路三段207巷13弄1~30號,55.79,住,,,1051204,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710225.0,114.61,3,2,2,有,有,9000000,78527.0,,0.0,0,含增建或未登記建物。,RPRNMLPJJHMFFAA17CA,121.56171499999999,24.994935
文山區,房地(土地+建物),臺北市文山區秀明路一段19巷5弄1~30號,26.91,住,,,1051122,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720530.0,100.66,3,2,1,有,無,10500000,104312.0,,0.0,0,含增建或未登記建物。,RPWNMLPJJHMFFAA67CA,121.563696,24.9899249
萬華區,房地(土地+建物),臺北市萬華區萬大路486巷59弄1~30號,17.75,住,,,1051213,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580613.0,55.94,3,1,1,有,無,7100000,126922.0,,0.0,0,,RPXNMLLKJHMFFBA57CA,121.49589850000001,25.020459699999996
萬華區,房地(土地+建物),臺北市萬華區萬大路486巷37弄1~30號,20.25,住,,,1051212,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580213.0,57.36,2,2,1,有,無,6200000,108089.0,,0.0,0,含增建或未登記建物。,RPQNMLPJJHMFFBA17CA,121.496321,25.019973999999998
萬華區,房地(土地+建物),臺北市萬華區長順街48巷1~30號,72.0,住,,,1051128,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,82.86,4,2,2,有,無,15000000,181028.0,,0.0,0,,RPSNMLPJJHMFFBA37CA,121.489049,25.0318038
大同區,房地(土地+建物),臺北市大同區民生西路211~240號,5.12,商,,,1051204,土地1建物1車位0,十二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,930916.0,48.69,2,1,1,有,有,8450000,173547.0,,0.0,0,含增建或未登記建物。,RPUNMLPJJHMFFBA57CA,121.5163166,25.057253699999997
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,9.18,商,,,1050913,土地1建物1車位1,六層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331.0,164.62,3,2,2,有,有,30100000,208524.0,坡道平面,33.7,2800000,,RPROMLNLJHMFFBA37CA,121.5020696,25.0397957
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.53,商,,,1051214,土地1建物1車位0,二十二層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331.0,52.13,1,1,1,有,有,10720000,205600.0,,0.0,0,,RPSOMLNLJHMFFBA47CA,121.5020696,25.0397957
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,6.47,商,,,1051209,土地1建物1車位1,二十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331.0,124.6,3,2,1,有,有,20880000,207678.0,坡道平面,33.7,2000000,,RPTOMLNLJHMFFBA57CA,121.5020696,25.0397957
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.46,商,,,1051209,土地1建物1車位0,十四層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331.0,51.23,1,1,1,有,有,9300000,181534.0,,0.0,0,,RPUOMLNLJHMFFBA67CA,121.5020696,25.0397957
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路208巷31~60號,53.1,住,,,1051115,土地1建物1車位2,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831229.0,331.75,5,3,3,有,有,48000000,144687.0,坡道平面,0.0,0,,RPWOMLTKJHMFFCA48CA,121.5809304,25.0786867
內湖區,房地(土地+建物),臺北市內湖區江南街91~120號,31.3,住,,,1051129,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750725.0,114.68,3,1,2,有,無,15000000,130799.0,,0.0,0,,RPWNMLQKJHMFFCA08CA,121.57701399999999,25.076926
中山區,房地(土地+建物),臺北市中山區中山北路二段62巷1~30號,5.97,商,,,1051121,土地2建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,960711.0,34.24,1,0,1,有,無,7000000,204439.0,,0.0,0,,RPQOMLQKJHMFFCA57CA,121.522842,25.0524875
內湖區,房地(土地+建物),臺北市中山區內湖路二段103巷31~60號,25.16,住,,,1051202,土地2建物2車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711126.0,178.72,3,2,1,有,無,37800000,211504.0,,0.0,0,,RPOQMLMKJHMFFCA17CA,121.5797345,25.078963899999998
中山區,房地(土地+建物),臺北市中山區中山北路二段26巷1~30號,40.71,住,,,1051212,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,651207.0,194.6,3,2,2,有,無,25600000,131552.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXNMLPJJHMFFCA97CA,121.522842,25.0524875
中山區,房地(土地+建物),臺北市中山區雙城街3巷1~30號,5.62,商,,,1051130,土地1建物1車位0,七層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,841201.0,38.63,1,1,1,有,有,6550000,169557.0,,0.0,0,含增建或未登記建物。,RPUPMLPJJHMFFCA87CA,121.52446409999999,25.0630116
中山區,房地(土地+建物),臺北市中山區農安街31~60號,4.68,商,,,1051122,土地1建物1車位0,五層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,680412.0,41.03,1,1,1,有,有,6800000,165732.0,,0.0,0,,RPUQMLPJJHMFFCA97CA,121.5248968,25.065010100000002
中山區,房地(土地+建物),臺北市中山區林森北路361~390號,2.85,商,,,1051202,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,740520.0,33.45,1,0,1,有,有,4000000,119581.0,,0.0,0,,RPPNMLQJJHMFFCA27CA,121.52550600000001,25.0572808
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段47巷22弄1~30號,37.03,住,,,1051122,土地2建物1車位1,一層，地下一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821115.0,191.12,4,2,2,有,有,29000000,151737.0,坡道平面,0.0,0,價格含增建、車位面積無法概算,RPQQMLQJJHMFFCA67CA,121.5592527,25.088044500000002
大安區,房地(土地+建物),臺北市大安區仁愛路四段91巷1~30號,22.36,商,,,1051128,土地1建物1車位0,一層,七層,辦公商業大樓,住家用,鋼筋混凝土造,,164.92,0,0,1,無,有,77000000,466893.0,,0.0,0,,RPROMLPJJHMFFFA87DA,121.54402179999998,25.0382984
大安區,房地(土地+建物),臺北市大安區敦化南路一段270巷1~30號,20.16,商,,,1051128,土地1建物1車位0,二層,七層,辦公商業大樓,住家用,鋼筋混凝土造,,136.66,3,1,1,有,有,41000000,300015.0,,0.0,0,,RPSOMLPJJHMFFFA97DA,121.5476784,25.038778699999998
北投區,房地(土地+建物)+車位,臺北市北投區明德路271~300號,11.87,住,,,1051207,土地1建物1車位1,八層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,890426.0,66.79,1,1,1,有,有,8450000,126516.0,坡道機械,0.0,1300000,,RPOOMLTJJHMFFEA87DA,121.52227820000002,25.114571899999998
文山區,房地(土地+建物)+車位,臺北市文山區和興路44巷31~60號,36.62,住,,,1051116,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840110.0,141.51,3,2,2,有,有,21500000,151933.0,坡道平面,0.0,0,含增建或未登記建物。,RPQNMLRJJHMFFAA37DA,121.54602879999999,24.9838764
中山區,房地(土地+建物),臺北市中山區長安東路二段181~210號,11.23,商,,,1051212,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040217.0,119.87,2,2,2,有,有,28200000,235255.0,,0.0,0,,RPROMLKKJHMFFCA17DA,121.5425493,25.048284
士林區,房地(土地+建物),臺北市士林區福德路57巷25弄1~30號,40.0,住,,,1051204,土地1建物1車位0,全,,透天厝,住家用,加強磚造,560512.0,63.06,2,2,2,有,無,18800000,298129.0,,0.0,0,含增建或未登記建物。,RPXQMLQJJHMFFEA68DA,121.52168459999999,25.091547600000002
信義區,房地(土地+建物),臺北市信義區吳興街220巷73弄1~30號,41.27,住,,,1051124,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790424.0,106.32,4,2,2,有,有,16080000,151242.0,,0.0,0,,RPRNMLSJJHMFFDA87DA,121.560822,25.026218
松山區,房地(土地+建物)+車位,臺北市松山區健康路391~420號,33.37,住,,,1050611,土地2建物1車位3,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000706.0,354.19,3,2,3,有,有,83000000,234331.0,坡道平面,57.18,0,,RPPRMLNLJHMFFDA77DA,121.5687966,25.054497
士林區,房地(土地+建物),臺北市士林區天母北路31~60號,26.89,住,,,1051201,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740111.0,126.58,3,2,2,有,無,19880000,157055.0,,0.0,0,含增建或未登記建物。,RPORMLQJJHMFFEA87DA,121.5266031,25.1202139
北投區,房地(土地+建物),臺北市北投區同德街31~60號,37.96,住,,,1051201,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700130.0,124.66,3,2,2,有,無,13000000,104284.0,,0.0,0,含增建或未登記建物。,RPPNMLRJJHMFFEA67DA,121.52854270000002,25.1244963
中山區,房地(土地+建物)+車位,臺北市中山區復興北路402巷8弄1~30號,43.58,住,,,1051207,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730411.0,226.95,2,2,2,有,無,15600000,68741.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。建物總價內含車位,RPOQMLLKJHMFFCA17DA,121.54375300000001,25.061717
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段54巷1~30號,34.21,住,,,1051213,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821227.0,116.43,3,2,2,有,有,17800000,152882.0,坡道平面,0.0,0,含增建或未登記建物。,RPPPMLTJJHMFFCA87DA,121.6087405,25.071675
大安區,房地(土地+建物),臺北市大安區四維路192巷1~30號,54.26,住,,,1051101,土地4建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,580815.0,164.49,5,2,3,有,有,35600000,216427.0,,0.0,0,,RPPNMLPLJHMFFFA67CA,121.5473494,25.0269948
中正區,房地(土地+建物),臺北市中正區林森南路99巷2弄1~30號,6.75,住,,,1051216,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,14.7,2,1,1,有,無,2430000,165306.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPPMLQJJHMFFBA47DA,121.5217943,25.037706600000003
中正區,房地(土地+建物),臺北市中正區仁愛路二段65巷1弄1~30號,28.52,住,,,1051121,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711004.0,111.34,3,2,2,有,無,25000000,224537.0,,0.0,0,含增建或未登記建物。,RPWOMLTJJHMFFBA38DA,121.5256136,25.0385025
北投區,房地(土地+建物),臺北市北投區立農街一段357巷1~30號,32.73,住,,,1051201,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731124.0,117.11,3,2,2,有,無,13700000,116984.0,,0.0,0,含增建或未登記建物。,RPQOMLKKJHMFFEA27DA,121.50810209999999,25.119701899999995
北投區,房地(土地+建物),臺北市北投區中和街525巷6弄1~30號,25.38,住,,,1051101,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660705.0,74.24,4,2,1,有,無,7650000,103044.0,,0.0,0,含增建或未登記建物。權利人二人,RPROMLKKJHMFFEA37DA,121.4934267,25.1449495
北投區,房地(土地+建物),臺北市北投區中山路1~30號,5.68,其他,,,1051201,土地1建物1車位0,六層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,701231.0,39.64,1,1,1,有,有,3530000,89051.0,,0.0,0,,RPVOMLMKJHMFFEA97DA,121.504888,25.137139
大安區,房地(土地+建物),臺北市大安區溫州街16巷1~30號,36.92,住,,,1051126,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730615.0,142.97,7,3,3,有,有,35680000,249563.0,,0.0,0,含增建或未登記建物。,RPTOMLPJJHMFFFA08DA,121.53340800000001,25.025297
大安區,房地(土地+建物)+車位,臺北市大安區金山南路二段185巷1~30號,31.51,住,,,1051206,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,941215.0,125.13,2,2,1,有,有,31000000,247742.0,升降機械,0.0,2500000,含增建或未登記建物。,RPXNMLKKJHMFFFA97DA,121.526634,25.028457
中山區,房地(土地+建物)+車位,臺北市中山區朱崙街31~60號,23.02,住,,,1051208,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030821.0,184.05,2,2,2,有,有,52750000,286607.0,坡道平面,0.0,0,,RPRQMLQJJHMFFCA77CA,121.54093329999999,25.0500866
中山區,房地(土地+建物),臺北市中山區林森北路511~540號,4.43,商,,,1051206,土地1建物1車位0,九層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,940826.0,48.12,1,1,1,有,有,10480000,217789.0,,0.0,0,含增建或未登記建物。,RPSQMLQJJHMFFCA87CA,121.52574550000001,25.061975600000004
內湖區,房地(土地+建物),臺北市內湖區康樂街186巷1~30號,9.89,住,,,1051215,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,850517.0,34.99,1,1,1,有,有,4260000,121749.0,,0.0,0,價格含增建,RPQNMLTJJHMFFCA67CA,121.6203077,25.0760699
中山區,房地(土地+建物),臺北市中山區復興北路31~60號,9.47,商,,,1051124,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,690729.0,83.25,2,2,2,有,有,19000000,228228.0,,0.0,0,,RPOQMLTJJHMFFCA77CA,121.544416,25.049515
中山區,房地(土地+建物),臺北市中山區民權東路三段60巷1~30號,24.04,住,,,1051116,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691226.0,84.3,3,1,1,有,無,8600000,102017.0,,0.0,0,親友、員工或其他特殊關係間之交易。共2人,RPQOMLKKJHMFFCA96CA,121.53886399999999,25.063371
中山區,房地(土地+建物),臺北市中山區林森北路107巷61~90號,7.35,商,,,1051221,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650605.0,36.4,1,1,1,有,有,5200000,142857.0,,0.0,0,,RPSNMLQJJHMFFCA57CA,121.52710090000001,25.0499592
中山區,房地(土地+建物),臺北市中山區龍江路149巷1~30號,34.05,住,,,1051220,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740605.0,131.44,3,2,1,有,無,12000000,91296.0,,0.0,0,三等親買賣,RPPOMLQJJHMFFCA37CA,121.540523,25.0470691
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路121~150號,41.07,住,,,1051212,土地1建物1車位1,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1011121.0,304.53,4,2,3,有,有,67500000,221653.0,坡道平面,34.59,0,,RPRQMLPJJHMFFCA67CA,121.5984956,25.0802399
中山區,房地(土地+建物),臺北市中山區長安東路二段151~180號,7.7,商,,,1051128,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,771026.0,89.68,3,2,1,有,有,16800000,187333.0,,0.0,0,,RPTQMLLKJHMFFCA57CA,121.5412075,25.0482059
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段70巷61~90號,41.77,住,,,1051119,土地3建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960710.0,163.38,3,2,2,有,有,33800000,206880.0,坡道平面,20.14,0,共有人數2人含增建或未登記建物。,RPSPMLKKJHMFFCA27CA,121.6098643,25.0682379
內湖區,房地(土地+建物),臺北市內湖區文德路22巷44弄1~30號,50.88,住,,,1051120,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810720.0,203.15,4,2,2,有,有,25550000,125769.0,,0.0,0,共有人數3人含增建或未登記建物。,RPUPMLKKJHMFFCA47CA,121.58014409999998,25.076934899999998
中山區,房地(土地+建物),臺北市中山區林森北路107巷31~60號,19.44,商,,,1051121,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,741023.0,107.38,5,0,5,有,無,20800000,193705.0,,0.0,0,,RPQNMLQKJHMFFCA47CA,121.526122,25.050200699999998
內湖區,房地(土地+建物),臺北市內湖區安康路434巷20弄1~30號,12.16,住,,,1051127,土地1建物1車位0,二層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,850613.0,35.69,1,1,1,有,有,4450000,124685.0,,0.0,0,含增建或未登記建物。,RPUOMLQKJHMFFCA97CA,121.615505,25.0665728
內湖區,房地(土地+建物),臺北市內湖區內湖路三段72巷31~60號,17.27,住,,,1051221,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830713.0,52.87,3,2,1,有,無,10000000,189143.0,,0.0,0,含增建或未登記建物。,RPSOMLRKJHMFFCA87CA,121.59163600000001,25.087184
內湖區,房地(土地+建物),臺北市內湖區文德路66巷34弄1~30號,53.91,住,,,1051127,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730131.0,138.08,3,2,2,有,有,21300000,154258.0,,0.0,0,平台外推,RPWNMLTKJHMFFCA38CA,121.5818969,25.0762701
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段211~240號,12.47,商,,,1051128,土地2建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020419.0,121.43,1,1,1,有,有,20480000,168657.0,坡道平面,35.94,0,,RPPPMLRKJHMFFBA57CA,121.5186793,25.070031600000004
