鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
文山區,房地(土地+建物),臺北市文山區辛亥路四段252巷2弄1~30號,34.19,住,,,1051213,土地2建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820424,107.17,3,1,2,有,有,6579959,61397,,0,0,母子間買賣，以公告地價進行買賣。,RPUQMLPKKHMFFAA97CA,121.5543842,25.0014089
中正區,房地(土地+建物)+車位,臺北市中正區臨沂街71巷1~30號,31.33,住,,,1051219,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980414,131.99,3,2,2,有,有,14360000,108796,升降機械,0,0,買方原持有4/10本次購入6/10親友、員工或其他特殊關係間之交易。,RPQNMLQKJHMFFBA37CA,121.5282419,25.035403
文山區,房地(土地+建物)+車位,臺北市文山區保儀路61~90號,23.19,商,,,1051214,土地1建物1車位2,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030613,311.52,4,2,2,有,有,43000000,138033,坡道平面,66.91,0,,RPPOMLQKJHMFFAA27CA,121.568693,24.9871959
文山區,房地(土地+建物),臺北市文山區景興路153巷1~30號,17.88,住,,,1051213,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830317,89.51,1,2,1,有,有,15000000,167579,,0,0,含增建或未登記建物。,RPQOMLQKJHMFFAA37CA,121.544995,24.993781
文山區,房地(土地+建物)+車位,臺北市文山區福興路106巷1~30號,21.03,住,,,1051217,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990819,126.43,2,2,1,有,有,14500000,114688,坡道平面,47.09,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPROMLQKJHMFFAA47CA,121.5517411,25.0021429
文山區,房地(土地+建物),臺北市文山區木柵路二段151~180號,22.1,住,,,1051202,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700126,78.91,0,0,0,無,無,7500000,95045,,0,0,5層有電梯,RPWOMLQKJHMFFAA97CA,121.5626431,24.9890841
文山區,房地(土地+建物),臺北市文山區木新路三段243巷3弄1~30號,21.08,住,,,1060103,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050203,89.73,1,1,1,有,無,12230000,136298,,0,0,,RPRNMLQKJHMFFAA37CA,121.5652421,24.9826247
中正區,房地(土地+建物),臺北市中正區同安街28巷1~30號,9.81,住,,,1060104,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600120,27.1,3,2,2,有,無,3200000,118081,,0,0,親友、員工或其他特殊關係間之交易。,RPROMLOLJHMFFAA37CA,121.5216273,25.0248403
文山區,房地(土地+建物)+車位,臺北市文山區政大一街151~180號,76.14,住,,,1051130,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961101,152.26,3,2,2,有,無,20000000,131354,坡道機械,33.97,0,親友、員工或其他特殊關係間之交易。,RPPOMLQJKHMFFAA27CA,121.5798887,24.9857897
內湖區,房地(土地+建物),臺北市內湖區內湖路三段1~30號,4.86,商,,,1051222,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,840125,40.85,1,1,1,有,有,7000000,171359,,0,0,,RPPNMLOKJHMFFCA17CA,121.5927747,25.0841833
中山區,房地(土地+建物),臺北市中山區明水路581巷1~30號,10.86,住,,,1051208,土地1建物1車位0,四層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,851004,45.26,1,1,1,有,有,11300000,249669,,0,0,含增建或未登記建物。,RPRNMLQKJHMFFCA57CA,121.550966,25.080141
萬華區,房地(土地+建物),臺北市萬華區漢中街151~180號,45,商,,,1060103,土地1建物1車位0,全,二層,透天厝,,加強磚造,,76.21,0,0,0,無,無,35000000,459257,,0,0,本買賣不動產現由第三人開設診所占有使用中，雙方同意於產權移轉登記為買方名義且買方付清全部買賣價款時，由賣方按現況點交，點交後有關本買賣不動產之使用管理方法及一切相關事項(含依法排除第三人之占有使用)，雙方議定由買方自行處理。,RPWNMLTJKHMFFBA28CA,121.5072777,25.0415882
內湖區,房地(土地+建物),臺北市內湖區康樂街186巷1~30號,9.89,住,,,1051219,土地1建物1車位0,地下一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,850517,32.27,1,1,1,有,有,3600000,111559,,0,0,含增建或未登記建物。,RPQNMLRKJHMFFCA57CA,121.6203077,25.0760699
中山區,房地(土地+建物),臺北市中山區敬業三路162巷91~120號,47.09,住,,,1051203,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890628,155.29,3,2,2,有,有,24500000,157769,,0,0,共有人數2人含增建或未登記建物。,RPQOMLRKJHMFFCA67CA,121.55907,25.079015
中山區,房地(土地+建物),臺北市中山區中山北路一段121巷1~30號,22,商,,,1051128,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,68.39,1,1,1,有,無,11000000,160842,,0,0,含增建或未登記建物。,RPVOMLQKJHMFFCA08CA,121.522739,25.051326
內湖區,房地(土地+建物),臺北市內湖區內湖路二段301~330號,22.75,商,,,1051227,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),,加強磚造,570703,88.81,0,0,0,無,無,35000000,394100,,0,0,,RPXOMLQKJHMFFCA28CA,121.5910052,25.0826133
中山區,房地(土地+建物),臺北市中山區樂群二路271~300號,8.96,其他,,,1051219,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,970603,50.52,0,0,1,有,有,11700000,231591,,0,0,,RPOPMLQKJHMFFCA47CA,121.5606189,25.0799431
內湖區,房地(土地+建物),臺北市內湖區陽光街92巷24弄1~30號,25.22,住,,,1051218,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711023,86.89,3,2,2,有,無,13200000,151916,,0,0,含增建或未登記建物。,RPSOMLQKJHMFFCA77CA,121.5853429,25.0761141
內湖區,車位,臺北市內湖區內湖路三段72巷31~60號,4.24,住,,,1060103,土地0建物0車位1,地下二層,二十層,其他,見使用執照,鋼筋混凝土造,830729,40.45,0,0,0,有,有,1900000,,坡道平面,40.45,1900000,,RPRPMLQKJHMFFCA77CA,121.591636,25.087184
中山區,房地(土地+建物),臺北市中山區林森北路91~120號,4.02,商,,,1051231,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,710224,36.23,1,1,1,有,有,6700000,184930,,0,0,,RPTPMLRKJHMFFCA08CA,121.524963,25.0500078
萬華區,房地(土地+建物),臺北市萬華區雅江街1~30號,38.1,商,,,1051221,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,112.52,3,1,2,有,有,11000000,97760,,0,0,,RPUOMLTKJHMFFBA18CA,121.501965,25.044579
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路151~180號,12.46,商,,,1051230,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040527,177.35,3,2,2,有,無,26000000,155502,升降機械,16.58,1000000,,RPXNMLQKJHMFFBA08CA,121.5019175,25.0385028
萬華區,房地(土地+建物),臺北市萬華區內江街31~60號,14.15,商,,,1051215,土地2建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740503,100.89,3,2,1,有,有,10500000,104074,,0,0,,RPXOMLSKJHMFFBA38CA,121.503813,25.0417169
大同區,房地(土地+建物),臺北市大同區民樂街181~210號,20.82,其他,,,1051217,土地3建物1車位0,三層，電梯樓梯間,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,850807,94.33,2,1,1,有,無,12200000,129333,,0,0,二親等間買賣,RPXOMLRKJHMFFBA28CA,121.510581,25.0595595
萬華區,房地(土地+建物),臺北市萬華區成都路61~90號,5,商,,,1051109,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),見使用執照,見使用執照,911224,53.99,1,0,1,有,有,9700000,179663,,0,0,,RPTNMLKLJHMFFBA17CA,121.5058363,25.0429189
萬華區,房地(土地+建物),臺北市萬華區長順街46巷31~60號,24,住,,,1051208,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,660104,87.57,3,1,1,有,無,5000000,57097,,0,0,本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。,RPQNMLPJKHMFFBA27CA,121.4890399,25.0312468
內湖區,房地(土地+建物)+車位,臺北市內湖區新富街31~60號,45.97,住,,,1051213,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990209,271.36,4,2,2,有,無,52100000,191996,坡道平面,34.75,0,親友、員工或其他特殊關係間之交易。,RPPPMLTKJHMFFCA87CA,121.5831781,25.0591996
中山區,房地(土地+建物),臺北市中山區長安東路二段31~60號,49.86,商,,,1051129,土地4建物3車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681217,246.49,0,0,0,無,有,41000000,166335,,0,0,,RPQPMLTKJHMFFCA97CA,121.5311785,25.048623
中山區,房地(土地+建物),臺北市中山區長安東路一段56巷1弄1~30號,51,商,,,1060103,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600220,123.79,2,1,1,有,無,19500000,157525,,0,0,,RPXOMLKLJHMFFCA77CA,121.522081,25.049818
中山區,房地(土地+建物)+車位,臺北市中山區松江路391~420號,12.94,住,,,1051223,土地2建物1車位1,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040713,156.75,2,2,1,有,有,33900000,248858,坡道平面,29.77,2300000,,RPTNMLQLJHMFFCA87CA,121.533545,25.065064
中山區,房地(土地+建物)+車位,臺北市中山區松江路391~420號,29.21,住,,,1051207,土地2建物1車位2,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040713,350.07,4,2,3,有,有,89500000,287406,坡道平面,59.54,6000000,,RPQNMLQLJHMFFCA57CA,121.533545,25.065064
內湖區,房地(土地+建物),臺北市內湖區康樂街72巷17弄31~60號,24.06,住,,,1051216,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,871020,78.41,3,2,2,有,有,12700000,161969,,0,0,,RPUNMLPLJHMFFCA87CA,121.6174917,25.0705217
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段1~30號,27.02,商,,,1051227,土地2建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021112,255.53,3,2,2,有,有,50000000,224306,坡道平面,62.49,6700000,,RPVPMLNJKHMFFCA87CA,121.528213,25.0581492
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段1~30號,21.13,商,,,1051227,土地2建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021112,216.42,3,2,2,有,有,37600000,211785,坡道平面,62.49,5000000,,RPWPMLNJKHMFFCA97CA,121.528213,25.0581492
內湖區,房地(土地+建物)+車位,臺北市內湖區東湖路113巷95弄151~180號,40.18,住,,,1051213,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,791126,180.21,4,2,2,有,有,24100000,133733,坡道機械,0,0,,RPSNMLRJKHMFFCA77CA,121.614794,25.0697549
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,3.61,住,,,1051102,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710227,34.14,1,1,1,有,有,2100000,61511,,0,0,親友、員工或其他特殊關係間之交易。,RPUPMLKKKHMFFCA57CA,121.5265779,25.0667386
內湖區,房地(土地+建物),臺北市內湖區康樂街72巷17弄121~150號,44.13,住,,,1051129,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760311,120.54,3,2,2,有,無,7850000,65124,,0,0,親友、員工或其他特殊關係間之交易。,RPXNMLNKKHMFFCA97CA,121.6170615,25.071428
松山區,房地(土地+建物),臺北市松山區三民路107巷1~30號,36.5,住,,,1051130,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,99.6,3,2,2,有,無,18520000,185944,,0,0,,RPSNMLOKJHMFFDA57CA,121.5639254,25.0555564
信義區,房地(土地+建物),臺北市信義區文昌街301~330號,2.82,商,,,1051229,土地1建物1車位0,一層，騎樓,十四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,910925,19.71,0,0,0,無,有,4300800,218204,,0,0,親友、員工或其他特殊關係間之交易。,SPQNMLQKJHMFFDA67CA,121.5568066,25.03228
松山區,房地(土地+建物),臺北市松山區民生東路五段181~210號,5.34,商,,,1051030,土地1建物1車位0,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780629,81.17,2,2,1,有,有,18700000,230381,,0,0,含增建或未登記建物。,RPPOMLQKJHMFFDA57CA,121.5630527,25.0587166
信義區,車位,臺北市信義區松德路151~180號,0.09,住,,,1051222,土地0建物0車位1,地下四層,二十一層,其他,見使用執照,鋼骨混凝土造,841212,35.04,0,0,0,有,有,3380000,,其他,35.04,338,,RPROMLQKJHMFFDA77CA,121.574876,25.036644
信義區,車位,臺北市信義區忠孝東路五段215巷1~30號,4.05,住,,,1060102,土地0建物0車位1,地下一層，地下二層,六層,其他,見使用執照,鋼筋混凝土造,831129,28.37,0,0,0,有,有,1750000,,升降機械,0,1750000,,RPPNMLRKJHMFFDA57CA,121.581918,25.043939
南港區,房地(土地+建物),臺北市南港區昆陽街151~180號,47.87,住,,,1051204,土地1建物1車位0,五層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050908,293.2,0,0,0,無,有,65850000,224591,,0,0,本件為毛胚屋交易(全室無地壁磚及油漆粉刷)買受人2人,RPRNMLRKJHMFFDA77CA,121.5943185,25.0500706
南港區,車位,臺北市南港區舊莊街一段3巷1~30號,16.34,住,,,1060104,土地0建物0車位1,地下一層，地下二層,七層,其他,停車空間,鋼筋混凝土造,941025,24.62,0,0,0,有,無,360000,,升降機械,0,0,,RPWNMLRKJHMFFDA28CA,121.6172346,25.0423894
南港區,房地(土地+建物),臺北市南港區八德路四段901~930號,4.1,商,,,1051214,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,38.56,3,2,2,有,有,5271800,136717,,0,0,,RPUPMLQKJHMFFDA18CA,121.5809924,25.0510333
信義區,房地(土地+建物),臺北市信義區虎林街242巷1~30號,31.06,住,,,1051030,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.34,3,2,2,有,無,21500000,194852,,0,0,,RPSNMLSKJHMFFDA97CA,121.5776639,25.036451
信義區,房地(土地+建物),臺北市信義區吳興街512巷1~30號,34.2,住,,,1051211,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780403,142.82,4,2,2,有,無,18800000,131634,,0,0,,RPWPMLKLJHMFFDA87CA,121.559363,25.0319523
松山區,房地(土地+建物),臺北市松山區民生東路五段69巷3弄1~30號,22.01,住,,,1051122,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680719,113.18,3,2,2,有,無,25500000,225305,,0,0,,RPSOMLNLJHMFFDA67CA,121.5571904,25.0587629
松山區,房地(土地+建物),臺北市松山區民權東路三段191巷61~90號,42.94,住,,,1060103,土地2建物1車位0,一層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620415,110.84,0,0,0,無,無,23800000,214724,,0,0,可使用地下室.壹樓空地,RPSQMLNLJHMFFDA87CA,121.5432045,25.0625501
松山區,房地(土地+建物),臺北市松山區南京東路五段61~90號,10.38,商,,,1060103,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,750519,108.9,3,2,2,有,有,23500000,215794,,0,0,天井加蓋,RPTQMLNLJHMFFDA97CA,121.5594407,25.0517366
松山區,房地(土地+建物),臺北市松山區市民大道六段91~120號,21.75,商,,,1051111,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590718,69.3,2,2,1,有,無,8000000,115440,,0,0,親友、員工或其他特殊關係間之交易。,RPWNMLNKKHMFFDA97CA,121.5763787,25.0494724
松山區,房地(土地+建物)+車位,臺北市松山區健康路325巷24弄1~30號,20.74,住,,,1051226,土地1建物1車位3,一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041229,249.65,2,2,2,有,有,50680000,302501,坡道平面,108.89,8100000,,RPTRMLRJKHMFFDA38CA,121.5674364,25.0566478
信義區,房地(土地+建物)+車位,臺北市信義區基隆路二段121~150號,6.39,商,,,1051227,土地1建物1車位1,四層,十三層,套房(1房1廳1衛),商業用,鋼筋混凝土造,851106,68.16,1,1,1,有,有,13800000,202465,其他,16.44,0,,RPUNMLRJKHMFFDA08CA,121.5570694,25.0286362
信義區,房地(土地+建物)+車位,臺北市信義區東興路61~90號,165.48,工,,,1051207,土地1建物1車位9,十一層,十一層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,921118,1482.4,5,0,1,有,有,213000000,143686,坡道平面,330.03,0,,RPUQMLQJKHMFFDA28CA,121.567114,25.047564
北投區,房地(土地+建物),臺北市北投區大度路三段270巷61~90號,23.36,其他,,,1051201,土地1建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010217,133.92,3,2,2,有,有,19000000,141876,,0,0,,RPQNMLOKJHMFFEA47CA,121.4659272,25.1215873
北投區,房地(土地+建物),臺北市北投區光明路241~270號,7.73,其他,,,1051201,土地1建物1車位0,三層,十九層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,980818,53.06,0,0,0,無,有,7200000,135695,,0,0,陽台外推。,RPROMLQKJHMFFEA87CA,121.5075182,25.1362776
士林區,房地(土地+建物),臺北市士林區社正路31~60號,18.69,商,,,1051201,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,810123,96.56,2,1,1,有,無,6200000,64209,,0,0,親友、員工或其他特殊關係間之交易。,RPTOMLQKJHMFFEA08CA,121.509351,25.0889188
北投區,房地(土地+建物),臺北市北投區吉利街314巷1~30號,49.25,住,,,1051201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,860919,150.68,3,2,2,有,無,18800000,124768,,0,0,含增建或未登記建物。,RPVOMLQKJHMFFEA28CA,121.5111723,25.1175916
北投區,車位,臺北市北投區泉源路31~60號,5.42,住,,,1051101,土地0建物0車位3,一層,十九層,其他,見其他登記事項,鋼筋混凝土造,1050315,92.53,0,0,0,有,有,6000000,,坡道平面,92.52,6000000,,RPXOMLQKJHMFFEA48CA,121.50415,25.136727
北投區,房地(土地+建物),臺北市北投區泉源路31~60號,47.05,住,,,1051101,土地1建物1車位0,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050315,284.28,0,0,0,無,有,53000000,186436,,0,0,本件為毛胚屋交易,SPXOMLQKJHMFFEA58CA,121.50415,25.136727
北投區,房地(土地+建物),臺北市北投區吉利街280巷31~60號,30.26,住,,,1051201,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631106,87,3,1,2,有,無,12000000,137931,,0,0,,RPQPMLQKJHMFFEA87CA,121.5052231,25.1183088
士林區,房地(土地+建物),臺北市士林區永平街20巷1~30號,33.08,住,,,1051201,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661102,95.58,3,2,1,有,無,10180000,106508,,0,0,含增建或未登記建物。,RPPNMLRKJHMFFEA67CA,121.5054664,25.0902136
大安區,房地(土地+建物)+車位,臺北市大安區安和路二段181~210號,12.3,住,,,1051202,土地3建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800105,142.15,4,2,3,有,有,39804000,280034,坡道平面,23.47,0,,RPTOMLQKJHMFFFA18CA,121.5498202,25.0275247
大安區,房地(土地+建物),臺北市大安區忠孝東路三段211~240號,21.2,住,,,1051123,土地2建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760423,116.23,3,2,2,有,有,23400000,201325,,0,0,含增建或未登記建物。,RPTPMLNKJHMFFFA97CA,121.5395191,25.041912
大安區,房地(土地+建物),臺北市大安區敦化南路二段146巷1~30號,11.64,其他,,,1051203,土地2建物1車位0,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740417,114.59,3,2,2,有,有,26280000,229339,,0,0,,RPUPMLNKJHMFFFA08CA,121.5492181,25.0330358
大安區,房地(土地+建物),臺北市大安區市民大道四段91~120號,12.24,住,,,1051211,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770314,56.51,2,1,1,有,有,13780000,243851,,0,0,,RPSOMLOLJHMFFFA97CA,121.5484609,25.0448196
大安區,房地(土地+建物)+車位,臺北市大安區瑞安街181~210號,12.82,住,,,1051214,土地1建物1車位1,一層，停車場,七層,店面(店鋪),見使用執照,鋼筋混凝土造,670417,149.88,0,0,1,有,無,6510500,43438,一樓平面,0,0,親友、員工或其他特殊關係間之交易。,RPVOMLOLJHMFFFA28CA,121.5388536,25.0255334
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段79巷1~30號,38.41,住,,,1051201,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712,230.32,3,2,2,有,有,41250000,210405,坡道平面,44.25,2100000,,RPQPMLNJKHMFFEA57CA,121.5050294,25.1269006
文山區,房地(土地+建物),臺北市文山區木柵路二段161巷1~30號,36.25,住,,,1051229,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,82.58,2,1,1,有,無,8680000,105110,,0,0,親友、員工或其他特殊關係間之交易。,RPVPMLTJKHMFFAA38DA,121.5628528,24.9892537
大同區,房地(土地+建物),臺北市大同區迪化街二段284巷1~30號,28.98,住,,,1050918,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740129,121.45,2,2,1,有,無,16500000,135858,,0,0,,RPVNMLMJLHMFFBA67DA,121.5114333,25.0709908
大同區,房地(土地+建物),臺北市大同區迪化街二段271~300號,30,住,,,1051203,土地1建物2車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,72.36,2,1,2,有,無,6300000,87065,,0,0,親友、員工或其他特殊關係間之交易。,RPQNMLNJKHMFFBA17DA,121.5127551,25.0724695
中山區,房地(土地+建物),臺北市中山區龍江路1~30號,5.63,商,,,1051114,土地1建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,941208,37.77,1,1,1,有,有,8200000,217104,,0,0,含增建或未登記建物。,RPRNMLOKJHMFFCA47DA,121.540523,25.0470691
中山區,房地(土地+建物),臺北市中山區農安街31~60號,10.28,商,,,1051208,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,631204,74.82,2,2,1,有,有,10700000,143010,,0,0,,RPSNMLOKJHMFFCA57DA,121.5248968,25.0650101
大安區,房地(土地+建物),臺北市大安區溫州街68巷1~30號,31.64,住,,,1051217,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720929,153.93,3,2,2,有,有,39660000,257650,,0,0,,RPTPMLPLJHMFFFA28CA,121.5322448,25.0200189
信義區,房地(土地+建物),臺北市信義區虎林街46巷1~30號,13.4,住,,,1051217,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760305,64.53,2,1,1,有,無,8000000,123973,,0,0,親友、員工或其他特殊關係間之交易。,RPQOMLNJKHMFFDA47DA,121.5765989,25.047126
北投區,房地(土地+建物),臺北市北投區新民路1巷1~30號,28.25,住,,,1051101,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580507,79.2,2,1,2,有,無,6000000,75758,,0,0,親友、員工或其他特殊關係間之交易。,RPVNMLSKJHMFFEA48DA,121.507652,25.139891
北投區,房地(土地+建物),臺北市北投區大興街9巷31~60號,31.25,住,,,1060101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630620,79.52,3,2,1,有,無,5350000,67279,,0,0,親友間交易，權利人共有5人。,RPRQMLNKKHMFFEA97DA,121.4972591,25.1307432
北投區,房地(土地+建物),臺北市北投區中和街493巷1~30號,13.53,住,,,1051201,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,951221,48.13,1,1,1,有,無,5950000,123624,,0,0,含增建或未登記建物-陽台加窗及向外擴大加蓋。,RPOPMLNJKHMFFEA47DA,121.4947836,25.1442476
大安區,房地(土地+建物),臺北市大安區四維路91~120號,120,住,,,1050921,土地2建物1車位0,全,四層,透天厝,,加強磚造,,320.53,13,2,4,有,無,100000000,311983,,0,0,含增建或未登記建物。,RPROMLKLJHMFFFA57DA,121.5481042,25.0325093
大安區,房地(土地+建物),臺北市大安區安居街118巷1~30號,28.19,住,,,1051129,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.38,3,2,2,有,無,8500000,103180,,0,0,權利人共2人；親友、員工或其他特殊關係間之交易。,RPSOMLKLJHMFFFA67DA,121.5520682,25.0186333
士林區,房地(土地+建物),臺北市士林區社子街25巷3弄1~30號,26.25,住,,,1051201,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610606,64.1,2,1,1,有,無,3984200,62156,,0,0,親友、員工或其他特殊關係間之交易。,RPPOMLSKJHMFFEA97DA,121.507932,25.088269
士林區,房地(土地+建物),臺北市士林區德行東路109巷91~120號,32.46,住,,,1051201,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680817,113.34,3,2,2,有,無,15000000,132345,,0,0,含增建或未登記建物。,RPRNNLTKJHMFFEA28DA,121.5285529,25.110648
士林區,房地(土地+建物),臺北市士林區天玉街38巷1~30號,28.74,住,,,1051201,土地1建物1車位0,十層，十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860414,95,3,2,2,有,有,20350000,214211,,0,0,含增建或未登記建物。,RPTNNLTKJHMFFEA48DA,121.52905,25.1203179
南港區,房地(土地+建物),臺北市南港區成福路171巷40弄1~30號,26.69,住,,,1051019,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.85,4,2,2,有,無,10500000,94723,,0,0,含增建或未登記建物。,RPQNMLNLJHMFFDA47DA,121.5893902,25.0411466
信義區,房地(土地+建物),臺北市信義區基隆路二段39巷8弄1~30號,29.62,住,,,1051211,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660226,87.33,3,2,2,有,無,16930000,193862,,0,0,含增建或未登記建物。,RPUOMLSKJHMFFDA38DA,121.5589968,25.0309557
